Training with hyperparameters: alpha=0.5, lambda=0.0001
Training data: data/acic/acic_1-10_train_setting_13.npz
Test data:     data/acic/acic_1-10_test_setting_13.npz
Loaded data with shape [3601,55]
Defining graph...

Training on experiment 1/10...
1200	Obj: 6.517,	F: 2.899,	Cf: 4.121,	Imb: 0.12,	Val: 3.095,	ValImb: 0.11,	ValObj: 7.40
1300	Obj: 6.045,	F: 2.787,	Cf: 3.938,	Imb: 0.12,	Val: 3.104,	ValImb: 0.11,	ValObj: 7.42
1400	Obj: 7.723,	F: 3.222,	Cf: 3.646,	Imb: 0.1,	Val: 3.364,	ValImb: 0.1,	ValObj: 8.43
1500	Obj: 7.758,	F: 3.239,	Cf: 3.789,	Imb: 0.11,	Val: 3.377,	ValImb: 0.11,	ValObj: 8.45
1600	Obj: 5.619,	F: 2.698,	Cf: 3.959,	Imb: 0.14,	Val: 3.242,	ValImb: 0.14,	ValObj: 7.85
1700	Obj: 5.161,	F: 2.573,	Cf: 3.628,	Imb: 0.14,	Val: 3.214,	ValImb: 0.14,	ValObj: 7.73
1800	Obj: 6.105,	F: 2.802,	Cf: 3.801,	Imb: 0.12,	Val: 3.174,	ValImb: 0.11,	ValObj: 7.69
1900	Obj: 5.204,	F: 2.611,	Cf: 3.676,	Imb: 0.14,	Val: 3.374,	ValImb: 0.14,	ValObj: 8.32
2000	Obj: 4.276,	F: 2.324,	Cf: 3.440,	Imb: 0.12,	Val: 2.836,	ValImb: 0.12,	ValObj: 6.12
2100	Obj: 4.579,	F: 2.357,	Cf: 3.336,	Imb: 0.12,	Val: 2.994,	ValImb: 0.12,	ValObj: 6.93
2200	Obj: 4.259,	F: 2.295,	Cf: 3.388,	Imb: 0.13,	Val: 3.022,	ValImb: 0.13,	ValObj: 6.89
2300	Obj: 3.720,	F: 2.170,	Cf: 3.359,	Imb: 0.13,	Val: 3.155,	ValImb: 0.13,	ValObj: 7.31
2400	Obj: 3.439,	F: 2.088,	Cf: 3.365,	Imb: 0.13,	Val: 2.955,	ValImb: 0.13,	ValObj: 6.45
2500	Obj: 3.478,	F: 2.106,	Cf: 3.302,	Imb: 0.12,	Val: 2.858,	ValImb: 0.12,	ValObj: 6.05
2600	Obj: 3.587,	F: 2.130,	Cf: 3.191,	Imb: 0.13,	Val: 2.701,	ValImb: 0.12,	ValObj: 5.51
2700	Obj: 3.099,	F: 1.972,	Cf: 3.291,	Imb: 0.12,	Val: 2.771,	ValImb: 0.12,	ValObj: 5.71
2800	Obj: 3.037,	F: 1.958,	Cf: 3.182,	Imb: 0.13,	Val: 2.966,	ValImb: 0.13,	ValObj: 6.43
2900	Obj: 2.880,	F: 1.884,	Cf: 3.260,	Imb: 0.13,	Val: 2.820,	ValImb: 0.12,	ValObj: 5.90
2999	Obj: 3.761,	F: 2.223,	Cf: 3.019,	Imb: 0.11,	Val: 2.741,	ValImb: 0.11,	ValObj: 5.56
Saving result to results/acic/setting_13/results_20220102_174315-340563/...

Training on experiment 6/10...
0	Obj: 20.710,	F: 5.168,	Cf: 4.481,	Imb: 0.013,	Val: 5.038,	ValImb: 0.013,	ValObj: 19.80
100	Obj: 16.479,	F: 4.628,	Cf: 4.435,	Imb: 0.062,	Val: 4.467,	ValImb: 0.07,	ValObj: 15.45
200	Obj: 11.367,	F: 3.837,	Cf: 3.508,	Imb: 0.051,	Val: 3.736,	ValImb: 0.051,	ValObj: 10.85
300	Obj: 9.796,	F: 3.556,	Cf: 3.276,	Imb: 0.042,	Val: 3.365,	ValImb: 0.044,	ValObj: 8.84
400	Obj: 8.547,	F: 3.331,	Cf: 3.265,	Imb: 0.041,	Val: 3.162,	ValImb: 0.043,	ValObj: 7.76
500	Obj: 9.859,	F: 3.581,	Cf: 3.728,	Imb: 0.028,	Val: 3.424,	ValImb: 0.028,	ValObj: 9.06
600	Obj: 8.202,	F: 3.277,	Cf: 3.489,	Imb: 0.031,	Val: 3.039,	ValImb: 0.036,	ValObj: 7.10
700	Obj: 6.235,	F: 2.866,	Cf: 2.693,	Imb: 0.025,	Val: 2.818,	ValImb: 0.028,	ValObj: 6.08
800	Obj: 6.260,	F: 2.881,	Cf: 3.260,	Imb: 0.031,	Val: 2.726,	ValImb: 0.035,	ValObj: 5.63
